Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
8/3/2024 1:00,0.219,8.665,8.450,15.886,200
8/3/2024 2:00,0.306,4.975,4.667,8.774,200
8/3/2024 3:00,0.530,7.861,7.332,13.784,200
8/3/2024 4:00,0.133,6.657,6.522,12.261,200
8/3/2024 5:00,0.206,9.674,9.467,17.798,200
8/3/2024 6:00,5.092,28.433,23.339,43.877,200
8/3/2024 7:00,14.514,40.572,26.057,48.987,200
8/3/2024 8:00,36.273,65.181,28.907,54.345,200
8/3/2024 9:00,7.826,21.449,13.625,25.615,200
8/3/2024 10:00,5.043,13.803,8.761,16.471,200
8/3/2024 11:00,8.631,21.225,12.593,23.675,200
8/3/2024 12:00,9.750,23.042,13.293,24.991,200
8/3/2024 13:00,9.309,23.279,13.971,26.265,200
8/3/2024 14:00,5.076,13.519,8.442,15.871,200
8/3/2024 15:00,6.378,17.992,11.615,21.836,200
8/3/2024 16:00,1.536,5.628,4.090,7.689,200
8/3/2024 17:00,3.405,9.523,6.117,11.500,200
8/3/2024 18:00,2.412,9.093,6.683,12.564,200
8/3/2024 19:00,0.567,5.118,4.551,8.556,200
8/3/2024 20:00,1.582,9.335,7.752,14.574,200
8/3/2024 21:00,0.823,10.647,9.824,18.469,200
8/3/2024 22:00,1.441,8.212,6.773,12.733,200
8/3/2024 23:00,0.272,5.529,5.259,9.887,200
9/3/2024 0:00,0.457,5.141,4.682,8.802,200
9/3/2024 1:00,0.232,4.957,4.723,8.879,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
9/3/2024 2:00,0.067,3.313,3.243,6.097,200
9/3/2024 3:00,0.009,3.448,3.442,6.471,200
9/3/2024 4:00,-0.027,3.374,3.402,6.396,200
9/3/2024 5:00,0.421,8.570,8.152,15.326,200
9/3/2024 6:00,1.867,15.797,13.929,26.187,200
9/3/2024 7:00,4.103,21.695,17.592,33.073,200
9/3/2024 8:00,4.669,22.829,18.159,34.139,200
9/3/2024 9:00,5.944,19.814,13.870,26.076,200
9/3/2024 10:00,1.952,12.114,10.162,19.105,200
9/3/2024 11:00,7.608,29.206,21.597,40.602,200
9/3/2024 12:00,7.029,25.258,18.228,34.269,200
9/3/2024 13:00,5.925,15.935,10.009,18.817,200
9/3/2024 14:00,3.953,12.468,8.514,16.006,200
9/3/2024 15:00,0.486,3.834,3.346,6.290,200
9/3/2024 16:00,0.537,4.143,3.608,6.783,200
9/3/2024 17:00,0.961,6.182,5.221,9.815,200
9/3/2024 18:00,2.191,11.702,9.512,17.883,200
9/3/2024 19:00,4.373,22.089,17.717,33.308,200
9/3/2024 20:00,0.455,7.091,6.637,12.478,200
9/3/2024 21:00,0.487,11.041,10.555,19.843,200
9/3/2024 22:00,4.009,22.669,18.657,35.075,200
9/3/2024 23:00,7.873,34.960,27.086,50.922,200
10/3/2024 0:00,0.014,7.022,7.010,13.179,200
10/3/2024 1:00,-0.057,6.653,6.708,12.611,200
10/3/2024 2:00,0.405,15.121,14.713,27.660,200
10/3/2024 3:00,0.458,11.913,11.454,21.534,200
10/3/2024 4:00,0.325,12.588,12.264,23.056,200
10/3/2024 5:00,0.412,13.233,12.818,24.098,200
10/3/2024 6:00,1.893,21.238,19.343,36.365,200
10/3/2024 7:00,1.685,16.005,14.318,26.918,200
10/3/2024 8:00,18.334,36.150,17.814,33.490,200
10/3/2024 9:00,13.876,32.070,18.196,34.208,200
10/3/2024 10:00,10.040,25.808,15.768,29.644,200
10/3/2024 11:00,11.070,28.062,16.995,31.951,200
10/3/2024 12:00,6.426,17.108,10.683,20.084,200
10/3/2024 13:00,2.060,6.907,4.847,9.112,200
10/3/2024 14:00,3.955,12.863,8.909,16.749,200
10/3/2024 15:00,3.957,17.450,13.493,25.367,200
10/3/2024 16:00,1.678,8.804,7.127,13.399,200
10/3/2024 17:00,0.781,6.366,5.586,10.502,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
10/3/2024 18:00,0.260,3.676,3.415,6.420,200
10/3/2024 19:00,1.635,6.343,4.707,8.849,200
10/3/2024 20:00,0.065,8.305,8.243,15.497,200
10/3/2024 21:00,0.202,10.994,10.792,20.289,200
10/3/2024 22:00,0.299,10.867,10.569,19.870,200
10/3/2024 23:00,0.224,6.718,6.494,12.209,200
11/3/2024 0:00,-0.026,5.793,5.817,10.936,200
11/3/2024 1:00,0.201,5.165,4.966,9.336,200
11/3/2024 2:00,0.027,3.963,3.933,7.394,200
11/3/2024 3:00,0.012,3.856,3.842,7.223,200
11/3/2024 4:00,0.078,6.937,6.860,12.897,200
11/3/2024 5:00,3.266,21.693,18.427,34.643,200
11/3/2024 6:00,4.822,31.923,27.103,50.954,200
11/3/2024 7:00,22.756,56.998,34.245,64.381,200
11/3/2024 8:00,19.654,51.078,31.423,59.075,200
11/3/2024 9:00,24.844,52.216,27.372,51.459,200
11/3/2024 10:00,4.828,15.543,10.715,20.144,200
11/3/2024 11:00,7.092,20.901,13.809,25.961,200
11/3/2024 12:00,4.611,16.458,11.844,22.267,200
11/3/2024 13:00,4.552,18.278,13.725,25.803,200
11/3/2024 14:00,21.595,47.152,25.557,48.047,200
11/3/2024 15:00,38.879,73.102,34.224,64.341,200
11/3/2024 16:00,26.303,60.901,34.600,65.048,200
11/3/2024 17:00,24.310,58.511,34.203,64.302,200
11/3/2024 18:00,17.482,50.129,32.647,61.376,200
11/3/2024 19:00,4.762,34.110,29.350,55.178,200
11/3/2024 20:00,1.741,21.387,19.648,36.938,200
11/3/2024 21:00,0.916,13.143,12.226,22.985,200
11/3/2024 22:00,0.122,3.176,3.053,5.740,200
11/3/2024 23:00,0.025,4.232,4.205,7.905,200
12/3/2024 0:00,-0.003,2.568,2.568,4.828,200
12/3/2024 1:00,-0.115,2.190,2.307,4.337,200
12/3/2024 2:00,0.111,2.280,2.168,4.076,200
12/3/2024 3:00,0.076,2.190,2.119,3.984,200
12/3/2024 4:00,0.064,2.488,2.424,4.557,200
12/3/2024 5:00,0.328,12.461,12.132,22.808,200
12/3/2024 6:00,34.913,62.576,27.666,52.012,200
12/3/2024 7:00,53.198,82.313,29.113,54.732,200
12/3/2024 8:00,7.514,26.172,18.655,35.071,200
12/3/2024 9:00,13.635,31.920,18.285,34.376,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
12/3/2024 10:00,15.102,32.483,17.383,32.680,200
12/3/2024 11:00,17.833,38.390,20.560,38.653,200
12/3/2024 12:00,8.059,19.077,11.019,20.716,200
12/3/2024 13:00,5.929,15.057,9.127,17.159,200
12/3/2024 14:00,9.523,24.827,15.304,28.772,200
12/3/2024 15:00,6.695,27.032,20.339,38.237,200
12/3/2024 16:00,5.355,24.042,18.688,35.133,200
12/3/2024 17:00,5.659,21.793,16.132,30.328,200
12/3/2024 18:00,5.083,26.387,21.302,40.048,200
12/3/2024 19:00,25.221,61.957,36.734,69.060,200
12/3/2024 20:00,9.802,42.269,32.469,61.042,200
12/3/2024 21:00,1.463,22.415,20.953,39.392,200
12/3/2024 22:00,1.225,24.129,22.902,43.056,200
12/3/2024 23:00,0.401,17.908,17.506,32.911,200
13/3/2024 0:00,2.011,22.646,20.636,38.796,200
13/3/2024 1:00,3.730,27.637,23.907,44.945,200
13/3/2024 2:00,1.341,22.433,21.093,39.655,200
13/3/2024 3:00,0.769,14.724,13.953,26.232,200
13/3/2024 4:00,9.264,25.264,15.997,30.074,200
13/3/2024 5:00,0.520,12.607,12.085,22.720,200
13/3/2024 6:00,6.945,26.848,19.903,37.418,200
13/3/2024 7:00,44.328,78.797,34.467,64.798,200
13/3/2024 8:00,48.717,84.187,35.470,66.684,200
13/3/2024 9:00,10.082,23.625,13.543,25.461,200
13/3/2024 10:00,5.912,15.466,9.556,17.965,200
13/3/2024 11:00,4.373,10.588,6.214,11.682,200
13/3/2024 12:00,5.045,11.365,6.319,11.880,200
13/3/2024 13:00,3.175,8.437,5.260,9.889,200
13/3/2024 14:00,3.541,10.329,6.789,12.763,200
13/3/2024 15:00,4.503,11.727,7.223,13.579,200
13/3/2024 16:00,2.858,8.251,5.394,10.141,200
13/3/2024 17:00,1.042,6.647,5.607,10.541,200
13/3/2024 18:00,0.834,9.609,8.774,16.495,200
13/3/2024 19:00,0.426,10.331,9.907,18.625,200
13/3/2024 20:00,0.503,8.219,7.716,14.506,200
13/3/2024 21:00,0.447,6.947,6.501,12.222,200
13/3/2024 22:00,0.181,5.664,5.483,10.308,200
13/3/2024 23:00,0.079,6.981,6.902,12.976,200
14/3/2024 0:00,0.103,7.044,6.940,13.047,200
14/3/2024 1:00,0.029,3.193,3.165,5.950,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
14/3/2024 2:00,0.011,2.844,2.833,5.326,200
14/3/2024 3:00,0.102,3.511,3.410,6.411,200
14/3/2024 4:00,0.183,3.628,3.445,6.477,200
14/3/2024 5:00,0.518,7.257,6.739,12.669,200
14/3/2024 6:00,0.728,12.570,11.845,22.269,200
14/3/2024 7:00,15.211,32.195,16.987,31.936,200
14/3/2024 8:00,9.474,24.897,15.422,28.993,200
14/3/2024 9:00,16.531,33.948,17.416,32.742,200
14/3/2024 10:00,10.902,24.222,13.321,25.043,200
14/3/2024 11:00,2.747,7.586,4.839,9.097,200
14/3/2024 12:00,5.795,13.246,7.449,14.004,200
14/3/2024 13:00,2.999,8.201,5.198,9.772,200
14/3/2024 14:00,3.886,11.065,7.179,13.497,200
14/3/2024 15:00,1.825,7.794,5.970,11.224,200
14/3/2024 16:00,1.338,7.620,6.282,11.810,200
14/3/2024 17:00,0.870,7.726,6.859,12.895,200
14/3/2024 18:00,0.576,7.018,6.444,12.115,200
14/3/2024 19:00,0.410,6.609,6.202,11.660,200
14/3/2024 20:00,0.308,5.784,5.477,10.297,200
14/3/2024 21:00,0.673,9.138,8.467,15.918,200
14/3/2024 22:00,0.876,8.273,7.398,13.908,200
14/3/2024 23:00,0.650,8.607,7.956,14.957,200
15/3/2024 0:00,0.415,7.218,6.803,12.790,200
15/3/2024 1:00,0.562,8.683,8.122,15.269,200
15/3/2024 2:00,0.482,8.570,8.087,15.204,200
15/3/2024 3:00,0.546,7.353,6.808,12.799,200
15/3/2024 4:00,1.146,15.086,13.940,26.207,200
15/3/2024 5:00,2.648,20.663,18.016,33.870,200
15/3/2024 6:00,22.462,46.477,24.013,45.144,200
15/3/2024 7:00,63.669,92.956,29.286,55.058,200
15/3/2024 8:00,55.256,83.422,28.165,52.950,200
15/3/2024 9:00,49.256,75.037,25.782,48.470,200
15/3/2024 10:00,37.430,58.760,21.327,40.095,200
15/3/2024 11:00,11.112,21.982,10.871,20.437,200
15/3/2024 12:00,7.197,18.322,11.123,20.911,200
15/3/2024 13:00,2.954,9.864,6.909,12.989,200
15/3/2024 14:00,16.394,31.530,15.136,28.456,200
15/3/2024 15:00,2.917,7.822,4.907,9.225,200
15/3/2024 16:00,1.373,5.220,3.849,7.236,200
15/3/2024 17:00,0.986,5.259,4.273,8.033,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
15/3/2024 18:00,3.239,16.058,12.820,24.102,200
15/3/2024 19:00,5.389,21.007,15.617,29.360,200
15/3/2024 20:00,1.042,10.686,9.643,18.129,200
15/3/2024 21:00,3.747,23.546,19.798,37.220,200
15/3/2024 22:00,4.180,28.747,24.567,46.186,200
15/3/2024 23:00,2.448,28.268,25.820,48.542,200
16/3/2024 0:00,11.458,42.557,31.100,58.468,200
16/3/2024 1:00,1.164,25.690,24.527,46.111,200
16/3/2024 2:00,0.341,16.741,16.401,30.834,200
16/3/2024 3:00,0.449,15.879,15.431,29.010,200
16/3/2024 4:00,0.210,13.363,13.154,24.730,200
16/3/2024 5:00,2.677,16.844,14.167,26.634,200
16/3/2024 6:00,0.950,13.604,12.653,23.788,200
16/3/2024 7:00,9.748,27.232,17.482,32.866,200
16/3/2024 8:00,4.373,16.194,11.823,22.227,200
16/3/2024 9:00,7.162,17.775,10.612,19.951,200
16/3/2024 10:00,18.083,37.727,19.644,36.931,200
16/3/2024 11:00,15.822,33.568,17.749,33.368,200
16/3/2024 12:00,2.483,8.577,6.095,11.459,200
16/3/2024 13:00,3.168,11.047,7.879,14.813,200
16/3/2024 14:00,0.862,2.500,1.637,3.078,200
16/3/2024 15:00,0.423,1.790,1.366,2.568,200
16/3/2024 16:00,0.820,3.273,2.454,4.614,200
16/3/2024 17:00,0.473,2.370,1.897,3.566,200
16/3/2024 18:00,1.260,6.348,5.086,9.562,200
16/3/2024 19:00,0.657,8.052,7.393,13.899,200
16/3/2024 20:00,3.283,14.996,11.715,22.024,200
16/3/2024 21:00,4.326,21.831,17.506,32.911,200
16/3/2024 22:00,9.073,28.045,18.973,35.669,200
16/3/2024 23:00,4.933,24.203,19.271,36.229,200
17/3/2024 0:00,3.408,22.431,19.021,35.759,200
17/3/2024 1:00,0.973,21.962,20.988,39.457,200
17/3/2024 2:00,0.300,16.253,15.954,29.994,200
17/3/2024 3:00,0.187,10.818,10.634,19.992,200
17/3/2024 4:00,0.175,8.721,8.544,16.063,200
17/3/2024 5:00,0.514,16.613,16.100,30.268,200
17/3/2024 6:00,2.647,24.779,22.134,41.612,200
17/3/2024 7:00,24.640,50.513,25.876,48.647,200
17/3/2024 8:00,10.700,29.799,19.102,35.912,200
17/3/2024 9:00,2.614,13.123,10.507,19.753,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
17/3/2024 10:00,2.576,9.542,6.967,13.098,200
17/3/2024 11:00,1.922,6.821,4.898,9.208,200
17/3/2024 12:00,0.943,4.778,3.833,7.206,200
17/3/2024 13:00,0.506,3.391,2.885,5.424,200
17/3/2024 14:00,2.318,7.457,5.140,9.663,200
17/3/2024 15:00,1.332,5.360,4.027,7.571,200
17/3/2024 16:00,0.370,2.244,1.875,3.525,200
17/3/2024 17:00,0.729,5.552,4.822,9.065,200
17/3/2024 18:00,2.103,10.283,8.180,15.378,200
17/3/2024 19:00,0.403,6.048,5.646,10.614,200
17/3/2024 20:00,2.460,14.071,11.608,21.823,200
17/3/2024 21:00,4.178,23.882,19.705,37.045,200
17/3/2024 22:00,2.844,23.458,20.615,38.756,200
17/3/2024 23:00,1.342,24.783,23.438,44.063,200
18/3/2024 0:00,2.587,27.356,24.771,46.569,200
18/3/2024 1:00,2.338,24.758,22.417,42.144,200
18/3/2024 2:00,1.955,20.856,18.899,35.530,200
18/3/2024 3:00,1.190,18.932,17.745,33.361,200
18/3/2024 4:00,1.170,17.563,16.393,30.819,200
18/3/2024 5:00,0.705,14.133,13.425,25.239,200
18/3/2024 6:00,1.549,15.057,13.508,25.395,200
18/3/2024 7:00,4.742,19.657,14.914,28.038,200
18/3/2024 8:00,4.652,15.073,10.420,19.590,200
18/3/2024 9:00,3.252,9.962,6.710,12.615,200
18/3/2024 10:00,1.449,5.842,4.395,8.263,200
18/3/2024 11:00,0.801,3.707,2.904,5.460,200
18/3/2024 12:00,0.266,2.476,2.207,4.149,200
18/3/2024 13:00,0.608,2.966,2.358,4.433,200
18/3/2024 14:00,0.543,2.948,2.405,4.521,200
18/3/2024 15:00,0.470,1.999,1.531,2.878,200
18/3/2024 16:00,0.646,3.333,2.685,5.048,200
18/3/2024 17:00,2.633,12.888,10.257,19.283,200
18/3/2024 18:00,1.701,13.202,11.501,21.622,200
18/3/2024 19:00,4.133,21.182,17.047,32.048,200
18/3/2024 20:00,7.052,34.767,27.714,52.102,200
18/3/2024 21:00,7.032,36.348,29.317,55.116,200
18/3/2024 22:00,5.459,38.588,33.128,62.281,200
18/3/2024 23:00,6.467,39.151,32.682,61.442,200
19/3/2024 0:00,1.257,30.832,29.575,55.601,200
19/3/2024 1:00,3.237,30.894,27.657,51.995,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
19/3/2024 2:00,1.732,24.094,22.362,42.041,200
19/3/2024 3:00,0.323,12.282,11.960,22.485,200
19/3/2024 4:00,0.947,13.779,12.834,24.128,200
19/3/2024 5:00,1.287,20.862,19.577,36.805,200
19/3/2024 6:00,50.903,82.876,31.974,60.111,200
19/3/2024 7:00,122.434,156.276,33.841,63.621,200
19/3/2024 8:00,37.369,63.938,26.571,49.953,200
19/3/2024 9:00,36.586,58.336,21.748,40.886,200
19/3/2024 10:00,61.018,90.348,29.330,55.140,200
19/3/2024 11:00,46.339,79.471,33.131,62.286,200
19/3/2024 12:00,28.839,53.883,25.042,47.079,200
19/3/2024 13:00,9.551,27.033,17.482,32.866,200
19/3/2024 14:00,5.887,14.004,8.118,15.262,200
19/3/2024 15:00,1.767,9.668,7.902,14.856,200
19/3/2024 16:00,1.849,9.837,7.991,15.023,200
19/3/2024 17:00,11.006,24.297,13.292,24.989,200
19/3/2024 18:00,6.908,20.429,13.522,25.421,200
