Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
3/1/2024 1:00,0.545,1.428,350
3/1/2024 2:00,0.470,1.231,350
3/1/2024 3:00,0.405,1.061,350
3/1/2024 4:00,0.274,0.718,350
3/1/2024 5:00,0.260,0.681,350
3/1/2024 6:00,0.636,1.666,350
3/1/2024 7:00,1.380,3.616,350
3/1/2024 8:00,2.081,5.452,350
3/1/2024 9:00,2.149,5.630,350
3/1/2024 10:00,1.807,4.734,350
3/1/2024 11:00,1.932,5.062,350
3/1/2024 12:00,2.506,6.566,350
3/1/2024 13:00,2.843,7.449,350
3/1/2024 14:00,1.918,5.025,350
3/1/2024 15:00,1.037,2.717,350
3/1/2024 16:00,1.338,3.506,350
3/1/2024 17:00,2.004,5.250,350
3/1/2024 18:00,2.663,6.977,350
3/1/2024 19:00,1.557,4.079,350
3/1/2024 20:00,1.380,3.616,350
3/1/2024 21:00,1.417,3.713,350
3/1/2024 22:00,1.442,3.778,350
3/1/2024 23:00,1.094,2.866,350
4/1/2024 0:00,0.452,1.184,350
4/1/2024 1:00,0.375,0.983,350
4/1/2024 2:00,0.231,0.605,350
4/1/2024 3:00,0.338,0.886,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
4/1/2024 4:00,0.090,0.236,350
4/1/2024 5:00,0.033,0.086,350
4/1/2024 6:00,0.429,1.124,350
4/1/2024 7:00,1.137,2.979,350
4/1/2024 8:00,1.530,4.009,350
4/1/2024 9:00,2.264,5.932,350
4/1/2024 10:00,3.005,7.873,350
4/1/2024 11:00,1.512,3.961,350
4/1/2024 12:00,0.998,2.615,350
4/1/2024 13:00,1.157,3.031,350
4/1/2024 14:00,0.606,1.588,350
4/1/2024 15:00,0.896,2.348,350
4/1/2024 16:00,0.695,1.821,350
4/1/2024 17:00,0.363,0.951,350
4/1/2024 18:00,0.558,1.462,350
4/1/2024 19:00,0.972,2.547,350
4/1/2024 20:00,0.881,2.308,350
4/1/2024 21:00,0.034,0.089,350
4/1/2024 22:00,-0.019,-0.050,350
4/1/2024 23:00,0.191,0.500,350
5/1/2024 0:00,0.365,0.956,350
5/1/2024 1:00,0.462,1.210,350
5/1/2024 2:00,0.516,1.352,350
5/1/2024 3:00,0.465,1.218,350
5/1/2024 4:00,0.419,1.098,350
5/1/2024 5:00,0.578,1.514,350
5/1/2024 6:00,1.024,2.683,350
5/1/2024 7:00,1.289,3.377,350
5/1/2024 8:00,2.008,5.261,350
5/1/2024 9:00,2.627,6.883,350
5/1/2024 10:00,2.212,5.795,350
5/1/2024 11:00,2.100,5.502,350
5/1/2024 12:00,2.251,5.898,350
5/1/2024 13:00,2.307,6.044,350
5/1/2024 14:00,1.726,4.522,350
5/1/2024 15:00,1.627,4.263,350
5/1/2024 16:00,1.047,2.743,350
5/1/2024 17:00,1.037,2.717,350
5/1/2024 18:00,1.693,4.436,350
5/1/2024 19:00,1.905,4.991,350
5/1/2024 20:00,1.920,5.030,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
5/1/2024 21:00,1.787,4.682,350
5/1/2024 22:00,2.223,5.824,350
5/1/2024 23:00,1.582,4.145,350
6/1/2024 0:00,0.456,1.195,350
6/1/2024 1:00,0.071,0.186,350
6/1/2024 2:00,0.143,0.375,350
6/1/2024 3:00,0.065,0.170,350
6/1/2024 4:00,0.021,0.055,350
6/1/2024 5:00,-0.213,-0.558,350
6/1/2024 6:00,-0.192,-0.503,350
6/1/2024 7:00,-0.018,-0.047,350
6/1/2024 8:00,0.000,0.000,350
6/1/2024 9:00,0.074,0.194,350
6/1/2024 10:00,0.202,0.529,350
6/1/2024 11:00,0.693,1.816,350
6/1/2024 12:00,0.593,1.554,350
6/1/2024 13:00,0.585,1.533,350
6/1/2024 14:00,0.475,1.245,350
6/1/2024 15:00,0.209,0.548,350
6/1/2024 16:00,0.094,0.246,350
6/1/2024 17:00,0.047,0.123,350
6/1/2024 18:00,0.422,1.106,350
6/1/2024 19:00,0.719,1.884,350
6/1/2024 20:00,0.563,1.475,350
6/1/2024 21:00,0.287,0.752,350
6/1/2024 22:00,0.534,1.399,350
6/1/2024 23:00,0.432,1.132,350
7/1/2024 0:00,0.299,0.783,350
7/1/2024 1:00,0.172,0.451,350
7/1/2024 2:00,-0.163,-0.427,350
7/1/2024 3:00,-0.153,-0.401,350
7/1/2024 4:00,0.335,0.878,350
7/1/2024 5:00,0.222,0.582,350
7/1/2024 6:00,0.182,0.477,350
7/1/2024 7:00,0.124,0.325,350
7/1/2024 8:00,0.012,0.031,350
7/1/2024 9:00,0.084,0.220,350
7/1/2024 10:00,-0.218,-0.571,350
7/1/2024 11:00,-0.129,-0.338,350
7/1/2024 12:00,-0.196,-0.514,350
7/1/2024 13:00,-0.145,-0.380,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
7/1/2024 14:00,-0.068,-0.178,350
7/1/2024 15:00,-0.162,-0.424,350
7/1/2024 16:00,-0.207,-0.542,350
7/1/2024 17:00,-0.184,-0.482,350
7/1/2024 18:00,-0.159,-0.417,350
7/1/2024 19:00,-0.168,-0.440,350
7/1/2024 20:00,-0.206,-0.540,350
7/1/2024 21:00,-0.092,-0.241,350
7/1/2024 22:00,0.046,0.121,350
7/1/2024 23:00,0.164,0.430,350
8/1/2024 0:00,0.297,0.778,350
8/1/2024 1:00,0.298,0.781,350
8/1/2024 2:00,0.188,0.493,350
8/1/2024 3:00,0.126,0.330,350
8/1/2024 4:00,0.123,0.322,350
8/1/2024 5:00,0.361,0.946,350
8/1/2024 6:00,0.947,2.481,350
8/1/2024 7:00,1.176,3.081,350
8/1/2024 8:00,0.966,2.531,350
8/1/2024 9:00,1.357,3.555,350
8/1/2024 10:00,0.720,1.886,350
8/1/2024 11:00,0.486,1.273,350
8/1/2024 12:00,0.328,0.859,350
8/1/2024 13:00,0.245,0.642,350
8/1/2024 14:00,0.281,0.736,350
8/1/2024 15:00,0.481,1.260,350
8/1/2024 16:00,0.177,0.464,350
8/1/2024 17:00,0.282,0.739,350
8/1/2024 18:00,0.503,1.318,350
8/1/2024 19:00,0.943,2.471,350
8/1/2024 20:00,0.588,1.541,350
8/1/2024 21:00,0.465,1.218,350
8/1/2024 22:00,0.358,0.938,350
8/1/2024 23:00,0.350,0.917,350
9/1/2024 0:00,0.247,0.647,350
9/1/2024 1:00,0.337,0.883,350
9/1/2024 2:00,0.428,1.121,350
9/1/2024 3:00,0.890,2.332,350
9/1/2024 4:00,0.394,1.032,350
9/1/2024 5:00,0.389,1.019,350
9/1/2024 6:00,0.303,0.794,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
9/1/2024 7:00,0.293,0.768,350
9/1/2024 8:00,0.459,1.203,350
9/1/2024 9:00,0.449,1.176,350
9/1/2024 10:00,0.373,0.977,350
9/1/2024 11:00,0.483,1.265,350
9/1/2024 12:00,0.310,0.812,350
9/1/2024 13:00,0.327,0.857,350
9/1/2024 14:00,0.420,1.100,350
9/1/2024 15:00,0.389,1.019,350
9/1/2024 16:00,0.338,0.886,350
9/1/2024 17:00,0.328,0.859,350
9/1/2024 18:00,0.357,0.935,350
9/1/2024 19:00,0.298,0.781,350
9/1/2024 20:00,0.332,0.870,350
9/1/2024 21:00,0.296,0.776,350
9/1/2024 22:00,0.267,0.700,350
9/1/2024 23:00,0.114,0.299,350
10/1/2024 0:00,0.029,0.076,350
10/1/2024 1:00,0.021,0.055,350
10/1/2024 2:00,0.079,0.207,350
10/1/2024 3:00,0.158,0.414,350
10/1/2024 4:00,0.284,0.744,350
10/1/2024 5:00,0.268,0.702,350
10/1/2024 6:00,0.195,0.511,350
10/1/2024 7:00,0.277,0.726,350
10/1/2024 8:00,0.307,0.804,350
10/1/2024 9:00,0.404,1.058,350
10/1/2024 10:00,0.473,1.239,350
10/1/2024 11:00,0.573,1.501,350
10/1/2024 12:00,0.540,1.415,350
10/1/2024 13:00,0.522,1.368,350
10/1/2024 14:00,0.515,1.349,350
10/1/2024 15:00,0.760,1.991,350
10/1/2024 16:00,0.670,1.755,350
10/1/2024 17:00,0.576,1.509,350
10/1/2024 18:00,0.847,2.219,350
10/1/2024 19:00,0.837,2.193,350
10/1/2024 20:00,0.893,2.340,350
10/1/2024 21:00,0.764,2.002,350
10/1/2024 22:00,0.478,1.252,350
10/1/2024 23:00,0.135,0.354,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
11/1/2024 0:00,0.046,0.121,350
11/1/2024 1:00,0.052,0.136,350
11/1/2024 2:00,0.017,0.045,350
11/1/2024 3:00,0.078,0.204,350
11/1/2024 4:00,0.101,0.265,350
11/1/2024 5:00,0.288,0.755,350
11/1/2024 6:00,0.854,2.237,350
11/1/2024 7:00,1.084,2.840,350
11/1/2024 8:00,1.362,3.568,350
11/1/2024 9:00,1.947,5.101,350
11/1/2024 10:00,1.956,5.125,350
11/1/2024 11:00,2.143,5.615,350
11/1/2024 12:00,1.787,4.682,350
11/1/2024 13:00,2.289,5.997,350
11/1/2024 14:00,2.288,5.995,350
11/1/2024 15:00,2.217,5.809,350
11/1/2024 16:00,1.763,4.619,350
11/1/2024 17:00,1.624,4.255,350
11/1/2024 18:00,1.919,5.028,350
11/1/2024 19:00,1.518,3.977,350
11/1/2024 20:00,1.222,3.202,350
11/1/2024 21:00,0.783,2.051,350
11/1/2024 22:00,0.523,1.370,350
11/1/2024 23:00,0.622,1.630,350
12/1/2024 0:00,0.671,1.758,350
12/1/2024 1:00,0.741,1.941,350
12/1/2024 2:00,0.708,1.855,350
12/1/2024 3:00,0.592,1.551,350
12/1/2024 4:00,0.743,1.947,350
12/1/2024 5:00,0.718,1.881,350
12/1/2024 6:00,0.572,1.499,350
12/1/2024 7:00,0.587,1.538,350
12/1/2024 8:00,0.468,1.226,350
12/1/2024 9:00,0.350,0.917,350
12/1/2024 10:00,0.448,1.174,350
12/1/2024 11:00,0.536,1.404,350
12/1/2024 12:00,0.741,1.941,350
12/1/2024 13:00,1.140,2.987,350
12/1/2024 14:00,1.672,4.381,350
12/1/2024 15:00,1.983,5.195,350
12/1/2024 16:00,2.044,5.355,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
12/1/2024 17:00,2.201,5.767,350
12/1/2024 18:00,2.277,5.966,350
12/1/2024 19:00,2.206,5.780,350
12/1/2024 20:00,2.164,5.670,350
12/1/2024 21:00,1.841,4.823,350
12/1/2024 22:00,1.933,5.064,350
12/1/2024 23:00,1.471,3.854,350
13/1/2024 0:00,1.131,2.963,350
13/1/2024 1:00,1.031,2.701,350
13/1/2024 2:00,0.922,2.416,350
13/1/2024 3:00,0.857,2.245,350
13/1/2024 4:00,0.787,2.062,350
13/1/2024 5:00,0.707,1.852,350
13/1/2024 6:00,0.802,2.101,350
13/1/2024 7:00,0.782,2.049,350
13/1/2024 8:00,0.628,1.645,350
13/1/2024 9:00,0.485,1.271,350
13/1/2024 10:00,0.517,1.355,350
13/1/2024 11:00,0.545,1.428,350
13/1/2024 12:00,0.481,1.260,350
13/1/2024 13:00,0.521,1.365,350
13/1/2024 14:00,0.500,1.310,350
13/1/2024 15:00,0.620,1.624,350
13/1/2024 16:00,0.808,2.117,350
13/1/2024 17:00,1.065,2.790,350
13/1/2024 18:00,1.379,3.613,350
13/1/2024 19:00,1.332,3.490,350
13/1/2024 20:00,1.334,3.495,350
13/1/2024 21:00,1.348,3.532,350
13/1/2024 22:00,1.316,3.448,350
13/1/2024 23:00,1.388,3.637,350
14/1/2024 0:00,1.362,3.568,350
14/1/2024 1:00,1.397,3.660,350
14/1/2024 2:00,2.213,5.798,350
14/1/2024 3:00,2.422,6.346,350
14/1/2024 4:00,2.141,5.609,350
14/1/2024 5:00,1.864,4.884,350
14/1/2024 6:00,1.591,4.168,350
14/1/2024 7:00,1.281,3.356,350
14/1/2024 8:00,1.879,4.923,350
14/1/2024 9:00,0.658,1.724,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
14/1/2024 10:00,2.088,5.471,350
14/1/2024 11:00,3.858,10.108,350
14/1/2024 12:00,2.122,5.560,350
14/1/2024 13:00,2.113,5.536,350
14/1/2024 14:00,2.104,5.512,350
14/1/2024 15:00,1.897,4.970,350
14/1/2024 16:00,1.729,4.530,350
14/1/2024 17:00,1.583,4.147,350
14/1/2024 18:00,1.424,3.731,350
14/1/2024 19:00,1.600,4.192,350
14/1/2024 20:00,1.639,4.294,350
14/1/2024 21:00,1.684,4.412,350
14/1/2024 22:00,1.128,2.955,350
14/1/2024 23:00,1.018,2.667,350
15/1/2024 0:00,0.964,2.526,350
15/1/2024 1:00,0.862,2.258,350
15/1/2024 2:00,0.680,1.782,350
15/1/2024 3:00,0.477,1.250,350
15/1/2024 4:00,0.485,1.271,350
15/1/2024 5:00,0.431,1.129,350
15/1/2024 6:00,0.814,2.133,350
15/1/2024 7:00,1.457,3.817,350
15/1/2024 8:00,3.639,9.534,350
15/1/2024 9:00,3.875,10.153,350
15/1/2024 10:00,3.418,8.955,350
15/1/2024 11:00,2.433,6.374,350
15/1/2024 12:00,4.313,11.300,350
15/1/2024 13:00,4.747,12.437,350
15/1/2024 14:00,2.198,5.759,350
15/1/2024 15:00,1.817,4.761,350
15/1/2024 16:00,1.434,3.757,350
15/1/2024 17:00,1.177,3.084,350
15/1/2024 18:00,1.248,3.270,350
15/1/2024 19:00,0.849,2.224,350
15/1/2024 20:00,0.680,1.782,350
15/1/2024 21:00,0.683,1.789,350
15/1/2024 22:00,0.862,2.258,350
15/1/2024 23:00,0.461,1.208,350
16/1/2024 0:00,0.458,1.200,350
16/1/2024 1:00,0.344,0.901,350
16/1/2024 2:00,0.141,0.369,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
16/1/2024 3:00,0.089,0.233,350
16/1/2024 4:00,0.182,0.477,350
16/1/2024 5:00,0.435,1.140,350
16/1/2024 6:00,1.097,2.874,350
16/1/2024 7:00,1.778,4.658,350
16/1/2024 8:00,2.128,5.575,350
16/1/2024 9:00,2.803,7.344,350
16/1/2024 10:00,1.940,5.083,350
16/1/2024 11:00,2.171,5.688,350
16/1/2024 12:00,1.324,3.469,350
16/1/2024 13:00,0.783,2.050,350
16/1/2024 14:00,0.512,1.341,350
16/1/2024 15:00,0.241,0.631,350
16/1/2024 16:00,0.153,0.401,350
16/1/2024 17:00,0.563,1.475,350
16/1/2024 18:00,0.578,1.514,350
16/1/2024 19:00,0.481,1.260,350
16/1/2024 20:00,0.408,1.069,350
16/1/2024 21:00,0.526,1.378,350
16/1/2024 22:00,0.484,1.268,350
16/1/2024 23:00,0.607,1.590,350
17/1/2024 0:00,0.499,1.307,350
17/1/2024 1:00,0.308,0.807,350
17/1/2024 2:00,0.302,0.791,350
17/1/2024 3:00,0.265,0.694,350
17/1/2024 4:00,0.245,0.642,350
17/1/2024 5:00,0.283,0.741,350
17/1/2024 6:00,0.386,1.011,350
17/1/2024 7:00,0.607,1.590,350
17/1/2024 8:00,0.813,2.130,350
17/1/2024 9:00,1.628,4.265,350
17/1/2024 10:00,1.667,4.368,350
17/1/2024 11:00,0.999,2.617,350
17/1/2024 12:00,0.926,2.426,350
17/1/2024 13:00,1.277,3.346,350
17/1/2024 14:00,1.225,3.210,350
17/1/2024 15:00,1.122,2.940,350
17/1/2024 16:00,0.857,2.245,350
17/1/2024 17:00,0.635,1.664,350
17/1/2024 18:00,0.527,1.381,350
17/1/2024 19:00,0.432,1.132,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
17/1/2024 20:00,0.481,1.260,350
17/1/2024 21:00,0.304,0.796,350
17/1/2024 22:00,0.288,0.755,350
17/1/2024 23:00,0.153,0.401,350
18/1/2024 0:00,0.072,0.189,350
18/1/2024 1:00,0.338,0.886,350
18/1/2024 2:00,0.298,0.781,350
18/1/2024 3:00,0.174,0.456,350
18/1/2024 4:00,0.069,0.181,350
18/1/2024 5:00,-0.082,-0.215,350
18/1/2024 6:00,-0.090,-0.236,350
18/1/2024 7:00,0.183,0.479,350
18/1/2024 8:00,0.933,2.444,350
18/1/2024 9:00,1.435,3.760,350
18/1/2024 10:00,1.067,2.796,350
18/1/2024 11:00,1.388,3.637,350
18/1/2024 12:00,0.892,2.337,350
18/1/2024 13:00,0.409,1.072,350
18/1/2024 14:00,0.484,1.268,350
18/1/2024 15:00,0.353,0.925,350
18/1/2024 16:00,0.118,0.309,350
18/1/2024 17:00,0.179,0.469,350
18/1/2024 18:00,0.393,1.030,350
18/1/2024 19:00,0.506,1.326,350
18/1/2024 20:00,0.814,2.133,350
18/1/2024 21:00,0.941,2.465,350
18/1/2024 22:00,0.758,1.986,350
18/1/2024 23:00,0.679,1.779,350
19/1/2024 0:00,0.449,1.176,350
19/1/2024 1:00,0.239,0.626,350
19/1/2024 2:00,0.177,0.464,350
19/1/2024 3:00,0.032,0.084,350
19/1/2024 4:00,0.014,0.037,350
19/1/2024 5:00,0.095,0.249,350
19/1/2024 6:00,0.528,1.383,350
19/1/2024 7:00,0.995,2.607,350
19/1/2024 8:00,2.403,6.296,350
19/1/2024 9:00,2.763,7.239,350
19/1/2024 10:00,1.887,4.944,350
19/1/2024 11:00,1.455,3.812,350
19/1/2024 12:00,0.597,1.564,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
19/1/2024 13:00,0.564,1.478,350
19/1/2024 14:00,0.565,1.480,350
19/1/2024 15:00,0.062,0.162,350
19/1/2024 16:00,0.048,0.126,350
19/1/2024 17:00,0.059,0.155,350
19/1/2024 18:00,0.073,0.191,350
19/1/2024 19:00,1.067,2.796,350
19/1/2024 20:00,1.378,3.610,350
19/1/2024 21:00,1.835,4.808,350
19/1/2024 22:00,1.374,3.600,350
19/1/2024 23:00,0.874,2.290,350
20/1/2024 0:00,0.696,1.824,350
20/1/2024 1:00,0.465,1.218,350
20/1/2024 2:00,0.287,0.752,350
20/1/2024 3:00,0.049,0.128,350
20/1/2024 4:00,0.150,0.393,350
20/1/2024 5:00,0.120,0.314,350
20/1/2024 6:00,-0.096,-0.252,350
20/1/2024 7:00,-0.045,-0.118,350
20/1/2024 8:00,-0.023,-0.060,350
20/1/2024 9:00,-0.032,-0.084,350
20/1/2024 10:00,-0.165,-0.432,350
20/1/2024 11:00,-0.235,-0.616,350
20/1/2024 12:00,-0.290,-0.760,350
20/1/2024 13:00,-0.280,-0.734,350
20/1/2024 14:00,-0.249,-0.652,350
20/1/2024 15:00,-0.343,-0.899,350
20/1/2024 16:00,-0.264,-0.692,350
20/1/2024 17:00,-0.365,-0.956,350
20/1/2024 18:00,-0.344,-0.901,350
20/1/2024 19:00,-0.339,-0.888,350
20/1/2024 20:00,-0.287,-0.752,350
20/1/2024 21:00,-0.224,-0.587,350
20/1/2024 22:00,-0.264,-0.692,350
20/1/2024 23:00,-0.018,-0.047,350
21/1/2024 0:00,0.062,0.162,350
21/1/2024 1:00,0.041,0.107,350
21/1/2024 2:00,0.180,0.472,350
21/1/2024 3:00,0.168,0.440,350
21/1/2024 4:00,0.235,0.616,350
21/1/2024 5:00,0.138,0.362,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
21/1/2024 6:00,0.098,0.257,350
21/1/2024 7:00,0.179,0.469,350
21/1/2024 8:00,0.224,0.587,350
21/1/2024 9:00,0.288,0.755,350
21/1/2024 10:00,0.299,0.783,350
21/1/2024 11:00,0.526,1.378,350
21/1/2024 12:00,1.332,3.490,350
21/1/2024 13:00,1.273,3.335,350
21/1/2024 14:00,1.285,3.367,350
21/1/2024 15:00,1.895,4.965,350
21/1/2024 16:00,0.557,1.459,350
21/1/2024 17:00,0.628,1.645,350
21/1/2024 18:00,0.313,0.820,350
21/1/2024 19:00,0.211,0.553,350
21/1/2024 20:00,0.332,0.870,350
21/1/2024 21:00,0.323,0.846,350
21/1/2024 22:00,0.261,0.684,350
21/1/2024 23:00,0.201,0.527,350
22/1/2024 0:00,0.129,0.338,350
22/1/2024 1:00,0.128,0.335,350
22/1/2024 2:00,0.337,0.883,350
22/1/2024 3:00,1.072,2.809,350
22/1/2024 4:00,0.967,2.534,350
22/1/2024 5:00,0.698,1.829,350
22/1/2024 6:00,0.468,1.226,350
22/1/2024 7:00,0.467,1.224,350
22/1/2024 8:00,1.063,2.785,350
22/1/2024 9:00,0.868,2.274,350
22/1/2024 10:00,1.242,3.254,350
22/1/2024 11:00,1.678,4.395,350
22/1/2024 12:00,2.113,5.536,350
22/1/2024 13:00,1.974,5.172,350
22/1/2024 14:00,1.504,3.940,350
22/1/2024 15:00,1.790,4.690,350
22/1/2024 16:00,1.630,4.271,350
22/1/2024 17:00,1.030,2.699,350
22/1/2024 18:00,1.127,2.953,350
22/1/2024 19:00,0.978,2.562,350
22/1/2024 20:00,1.132,2.966,350
22/1/2024 21:00,1.147,3.005,350
22/1/2024 22:00,1.131,2.963,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
22/1/2024 23:00,0.767,2.010,350
23/1/2024 0:00,0.558,1.462,350
23/1/2024 1:00,0.279,0.731,350
23/1/2024 2:00,0.302,0.791,350
23/1/2024 3:00,0.263,0.689,350
23/1/2024 4:00,0.204,0.534,350
23/1/2024 5:00,0.137,0.359,350
23/1/2024 6:00,0.367,0.962,350
23/1/2024 7:00,1.453,3.807,350
23/1/2024 8:00,1.758,4.606,350
23/1/2024 9:00,1.867,4.892,350
23/1/2024 10:00,1.807,4.734,350
23/1/2024 11:00,3.267,8.560,350
23/1/2024 12:00,5.732,15.018,350
23/1/2024 13:00,3.328,8.719,350
23/1/2024 14:00,2.089,5.473,350
23/1/2024 15:00,0.927,2.429,350
23/1/2024 16:00,1.058,2.772,350
23/1/2024 17:00,0.722,1.892,350
23/1/2024 18:00,0.729,1.910,350
23/1/2024 19:00,1.063,2.785,350
23/1/2024 20:00,1.249,3.272,350
23/1/2024 21:00,1.706,4.470,350
23/1/2024 22:00,1.213,3.178,350
23/1/2024 23:00,1.408,3.689,350
24/1/2024 0:00,1.625,4.258,350
24/1/2024 1:00,1.325,3.472,350
24/1/2024 2:00,0.935,2.450,350
24/1/2024 3:00,0.816,2.138,350
24/1/2024 4:00,0.714,1.871,350
24/1/2024 5:00,0.658,1.724,350
24/1/2024 6:00,0.575,1.507,350
24/1/2024 7:00,0.693,1.816,350
24/1/2024 8:00,1.203,3.152,350
24/1/2024 9:00,1.031,2.701,350
24/1/2024 10:00,0.814,2.133,350
24/1/2024 11:00,0.662,1.734,350
24/1/2024 12:00,0.561,1.470,350
24/1/2024 13:00,0.562,1.472,350
24/1/2024 14:00,0.540,1.415,350
24/1/2024 15:00,0.582,1.525,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
24/1/2024 16:00,0.617,1.617,350
24/1/2024 17:00,0.542,1.420,350
24/1/2024 18:00,0.579,1.517,350
24/1/2024 19:00,0.725,1.900,350
24/1/2024 20:00,1.457,3.817,350
24/1/2024 21:00,0.853,2.235,350
24/1/2024 22:00,0.768,2.012,350
24/1/2024 23:00,0.832,2.180,350
25/1/2024 0:00,0.660,1.729,350
25/1/2024 1:00,0.823,2.156,350
25/1/2024 2:00,0.729,1.910,350
25/1/2024 3:00,0.449,1.176,350
25/1/2024 4:00,0.336,0.880,350
25/1/2024 5:00,0.623,1.632,350
25/1/2024 6:00,0.975,2.555,350
25/1/2024 7:00,1.332,3.490,350
25/1/2024 8:00,1.195,3.131,350
25/1/2024 9:00,2.229,5.840,350
25/1/2024 10:00,2.505,6.563,350
25/1/2024 11:00,1.466,3.841,350
25/1/2024 12:00,1.843,4.829,350
25/1/2024 13:00,1.070,2.803,350
25/1/2024 14:00,1.003,2.628,350
25/1/2024 15:00,0.831,2.177,350
25/1/2024 16:00,0.808,2.117,350
25/1/2024 17:00,1.014,2.657,350
25/1/2024 18:00,1.223,3.204,350
25/1/2024 19:00,1.054,2.761,350
25/1/2024 20:00,0.952,2.494,350
25/1/2024 21:00,1.017,2.665,350
25/1/2024 22:00,1.197,3.136,350
25/1/2024 23:00,0.929,2.434,350
26/1/2024 0:00,0.704,1.844,350
26/1/2024 1:00,0.689,1.805,350
26/1/2024 2:00,0.916,2.400,350
26/1/2024 3:00,1.029,2.696,350
26/1/2024 4:00,0.969,2.539,350
26/1/2024 5:00,0.885,2.319,350
26/1/2024 6:00,1.272,3.333,350
26/1/2024 7:00,0.989,2.591,350
26/1/2024 8:00,1.144,2.997,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
26/1/2024 9:00,1.299,3.403,350
26/1/2024 10:00,0.926,2.426,350
26/1/2024 11:00,0.459,1.203,350
26/1/2024 12:00,0.819,2.146,350
26/1/2024 13:00,0.753,1.973,350
26/1/2024 14:00,0.203,0.532,350
26/1/2024 15:00,0.251,0.658,350
26/1/2024 16:00,0.704,1.844,350
26/1/2024 17:00,0.375,0.983,350
26/1/2024 18:00,0.542,1.420,350
26/1/2024 19:00,0.496,1.300,350
26/1/2024 20:00,1.893,4.960,350
26/1/2024 21:00,0.427,1.119,350
26/1/2024 22:00,0.298,0.781,350
